config,seed,interv_frac,alpha,boost,di_after_monitor,di_priv_after_monitor,efficiency_loss_rel,deviation_rel,efficiency_ok,reverse_ok,reaches_target,admissible,qualifying,selected
uniform bias=0.30 frac=0.25,44,0.25,1.0,1.1284374384534974,0.6685616677019105,1.4957483330406356,0.01894430594384224,0.007716214776012569,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,44,0.5,0.3,1.038531231536049,0.6485448513036497,1.5419134050480627,-0.0025796411679847656,0.004819822005419697,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,44,0.5,0.5,1.0642187192267487,0.6645583044222583,1.5047588651673867,-0.00036467196990900576,0.008033036675699523,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,44,0.5,0.7,1.089906206917448,0.680571757540867,1.4693527742222716,0.00499808120955219,0.01124625134597932,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,44,0.5,1.0,1.1284374384534974,0.7125986637780842,1.4033144472909336,0.01894430594384224,0.016066073351399045,True,True,False,True,False,True
uniform bias=0.30 frac=0.75,44,0.75,0.3,1.038531231536049,0.6725650309815626,1.4868450691534891,-0.0025796411679847656,0.007283734680839095,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,44,0.75,0.5,1.0642187192267487,0.7005885739391278,1.4273712663873495,-0.00036467196990900576,0.012139557801398535,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,44,0.75,0.7,1.089906206917448,0.732615480176345,1.3649725225015636,0.00499808120955219,0.01699538092195793,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,44,0.75,1.0,1.1284374384534974,0.7726491129728665,1.2942485576051097,0.01894430594384224,0.02427911560279707,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,44,1.0,0.3,1.038531231536049,0.6845751208205191,1.46076006794027,-0.0025796411679847656,0.009850485780982746,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,44,1.0,0.5,1.0642187192267487,0.7206053903373886,1.3877220645432564,-0.00036467196990900576,0.016417476301637965,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,44,1.0,0.7,1.089906206917448,0.7806558395321709,1.2809742134245445,0.00499808120955219,0.022984466822293128,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,44,1.0,1.0,1.1284374384534974,0.8527163785659098,1.1727228714450055,0.01894430594384224,0.03283495260327593,True,True,True,True,True,True
uniform bias=0.30 frac=0.10,45,0.1,0.3,1.0331953125,0.6456163194444444,1.54890756302521,0.0008622614000324961,0.0009397352654806338,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,45,0.1,0.5,1.0553255208333334,0.6493055555555555,1.540106951871658,0.0050167637963863445,0.0015662254424677268,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,45,0.1,0.7,1.0774557291666667,0.6566840277777778,1.5228023793787178,0.012034995363139222,0.0021927156194548147,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,45,0.1,1.0,1.1106510416666666,0.660373263888889,1.5142951035162666,0.027931834907766892,0.0031324508849354476,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,45,0.25,0.3,1.0331953125,0.6529947916666667,1.5314057826520437,0.0008622614000324961,0.002474950354617141,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,45,0.25,0.5,1.0553255208333334,0.6566840277777778,1.5228023793787178,0.0050167637963863445,0.004124917257695248,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,45,0.25,0.7,1.0774557291666667,0.6714409722222222,1.4893341952165482,0.012034995363139222,0.005774884160773335,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,45,0.25,1.0,1.1106510416666666,0.6825086805555556,1.4651828298887122,0.027931834907766892,0.008249834515390476,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,45,0.5,0.3,1.0331953125,0.6714409722222222,1.4893341952165482,0.0008622614000324961,0.0047966630677742424,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,45,0.5,0.5,1.0553255208333334,0.6751302083333333,1.4811957569913212,0.0050167637963863445,0.007994438446290424,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,45,0.5,0.7,1.0774557291666667,0.7046440972222222,1.4191561441330458,0.012034995363139222,0.011192213824806575,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,45,0.5,1.0,1.1106510416666666,0.7341579861111112,1.3621046408513153,0.027931834907766892,0.015988876892580817,True,True,False,True,False,True
uniform bias=0.30 frac=0.75,45,0.75,0.3,1.0331953125,0.6898871527777778,1.449512425290972,0.0008622614000324961,0.00710820655911756,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,45,0.75,0.5,1.0553255208333334,0.6935763888888888,1.4418022528160201,0.0050167637963863445,0.01184701093186263,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,45,0.75,0.7,1.0774557291666667,0.73046875,1.3689839572192513,0.012034995363139222,0.016585815304607652,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,45,0.75,1.0,1.1106510416666666,0.796875,1.2549019607843137,0.027931834907766892,0.023694021863725215,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,45,1.0,0.3,1.0331953125,0.7083333333333334,1.4117647058823528,0.0008622614000324961,0.00943483185378693,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,45,1.0,0.5,1.0553255208333334,0.7194010416666666,1.3900452488687784,0.0050167637963863445,0.01572471975631159,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,45,1.0,0.7,1.0774557291666667,0.7562934027777778,1.3222381635581062,0.012034995363139222,0.02201460765883619,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,45,1.0,1.0,1.1106510416666666,0.8485243055555556,1.1785166240409206,0.027931834907766892,0.03144943951262311,True,True,False,True,False,True
uniform bias=0.30 frac=0.10,46,0.1,0.3,1.0228245381215597,0.6913117232306681,1.4465254477773881,0.0026240525343564206,0.0006458739863455982,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,46,0.1,0.5,1.0380408968692663,0.6953544818460521,1.438115416104264,0.005814028958725453,0.001076456643909332,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,46,0.1,0.7,1.0532572556169726,0.6993972404614361,1.4298026102308288,0.010156491837599972,0.0015070393014730602,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,46,0.1,1.0,1.0760817937385323,0.7115255163075882,1.405430974829167,0.01883109825810888,0.002152913287818658,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,46,0.25,0.3,1.0228245381215597,0.6953544818460521,1.438115416104264,0.0026240525343564206,0.0015786325310366142,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,46,0.25,0.5,1.0380408968692663,0.6993972404614361,1.4298026102308288,0.005814028958725453,0.002631054218394362,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,46,0.25,0.7,1.0532572556169726,0.7034399990768201,1.421585353850192,0.010156491837599972,0.0036834759057520947,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,46,0.25,1.0,1.0760817937385323,0.7317393093845083,1.3666069147510134,0.01883109825810888,0.00526210843678871,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,46,0.5,0.3,1.0228245381215597,0.7074827576922041,1.413462008971048,0.0026240525343564206,0.003068733675214364,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,46,0.5,0.5,1.0380408968692663,0.7276965507691242,1.374199175388519,0.005814028958725453,0.0051145561253572855,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,46,0.5,0.7,1.0532572556169726,0.7317393093845083,1.3666069147510134,0.010156491837599972,0.007160378575500174,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,46,0.5,1.0,1.0760817937385323,0.7883379299998846,1.2684915465124789,0.01883109825810888,0.01022911225071454,True,True,False,True,False,True
uniform bias=0.30 frac=0.75,46,0.75,0.3,1.0228245381215597,0.7196110335383562,1.3896396155614237,0.0026240525343564206,0.00460591779286803,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,46,0.75,0.5,1.0380408968692663,0.7600386196921964,1.3157226147336882,0.005814028958725453,0.007676529654780066,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,46,0.75,0.7,1.0532572556169726,0.7681241369229644,1.3018729029996496,0.010156491837599972,0.010747141516692059,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,46,0.75,1.0,1.0760817937385323,0.8328082747691089,1.200756561019094,0.01883109825810888,0.01535305930956009,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,46,1.0,0.3,1.0228245381215597,0.7276965507691242,1.374199175388519,0.0026240525343564206,0.006104689704053679,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,46,1.0,0.5,1.0380408968692663,0.7802524127691166,1.2816365366317792,0.005814028958725453,0.010174482840089484,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,46,1.0,0.7,1.0532572556169726,0.8004662058460367,1.2492719776259262,0.010156491837599972,0.014244275976125232,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,46,1.0,1.0,1.0760817937385323,0.8813213781537171,1.1346598695868504,0.01883109825810888,0.020348965680178913,True,True,True,True,True,True
uniform bias=0.30 frac=0.10,47,0.1,0.3,1.0479110124433335,0.5876275581590582,1.7017581733791345,0.0028781152996401912,0.0011586464682806223,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,47,0.1,0.5,1.0798516874055557,0.5876275581590582,1.7017581733791345,0.010854549596557406,0.0019310774471343669,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,47,0.1,0.7,1.111792362367778,0.5915713672742197,1.6904131188899403,0.023677136504533763,0.002703508425988112,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,47,0.1,1.0,1.1597033748111114,0.6034027946197041,1.6572677636175883,0.051997553012234084,0.0038621548942687337,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,47,0.25,0.3,1.0479110124433335,0.611290412850027,1.6358836634418774,0.0028781152996401912,0.0029892415443854275,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,47,0.25,0.5,1.0798516874055557,0.6152342219651884,1.6253972297018657,0.010854549596557406,0.004982069240642369,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,47,0.25,0.7,1.111792362367778,0.6270656493106729,1.5947293574433399,0.023677136504533763,0.006974896936899314,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,47,0.25,1.0,1.1597033748111114,0.6665037404622874,1.500366673570953,0.051997553012234084,0.009964138481284739,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,47,0.5,0.3,1.0479110124433335,0.6428408857713187,1.5555948946839941,0.0028781152996401912,0.006051568679400678,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,47,0.5,0.5,1.0798516874055557,0.670447549577449,1.4915409872558296,0.010854549596557406,0.010085947799001111,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,47,0.5,0.7,1.111792362367778,0.7059418316139021,1.4165473063323522,0.023677136504533763,0.014120326918601546,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,47,0.5,1.0,1.1597033748111114,0.7532675409958398,1.3275495698088535,0.051997553012234084,0.020171895598002223,True,True,False,True,False,True
uniform bias=0.30 frac=0.75,47,0.75,0.3,1.0479110124433335,0.6546723131168031,1.527481733936693,0.0028781152996401912,0.009169767359149062,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,47,0.75,0.5,1.0798516874055557,0.7019980224987407,1.4245054372668036,0.010854549596557406,0.015282945598581739,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,47,0.75,0.7,1.111792362367778,0.7453799227655168,1.3415977134047146,0.023677136504533763,0.021396123838014414,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,47,0.75,1.0,1.1597033748111114,0.8203122959535847,1.219047922276399,0.051997553012234084,0.03056589119716348,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,47,1.0,0.3,1.0479110124433335,0.6665037404622874,1.500366673570953,0.0028781152996401912,0.01225448306503745,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,47,1.0,0.5,1.0798516874055557,0.729604686304871,1.370605231532384,0.010854549596557406,0.02042413844172904,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,47,1.0,0.7,1.111792362367778,0.7887618230322929,1.267809839167455,0.023677136504533763,0.028593793818420636,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,47,1.0,1.0,1.1597033748111114,0.8794694326810065,1.1370491831098253,0.051997553012234084,0.04084827688345808,True,True,True,True,True,True
uniform bias=0.30 frac=0.10,48,0.1,0.3,1.0394335532274566,0.6160237911018053,1.6233139278783766,0.00908886309794491,0.0010248143506158556,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,48,0.1,0.5,1.0657225887124278,0.6236290230907164,1.6035174165627866,0.019401581781883247,0.0017080239176930976,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,48,0.1,0.7,1.0920116241973987,0.6388394870685389,1.5653384304541487,0.033117081760734406,0.0023912334847703324,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,48,0.1,1.0,1.1314451774248553,0.6426421030629944,1.556076072877497,0.06007054665697329,0.003416047835386189,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,48,0.25,0.3,1.0394335532274566,0.6274316390851721,1.5937991291896787,0.00908886309794491,0.0026144619222867194,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,48,0.25,0.5,1.0657225887124278,0.6426421030629944,1.556076072877497,0.019401581781883247,0.004357436537144543,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,48,0.25,0.7,1.0920116241973987,0.6692604150241835,1.4941866836153237,0.033117081760734406,0.00610041115200235,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,48,0.25,1.0,1.1314451774248553,0.6844708790020059,1.4609825350905388,0.06007054665697329,0.00871487307428907,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,48,0.5,0.3,1.0394335532274566,0.6388394870685389,1.5653384304541487,0.00908886309794491,0.005243781255249822,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,48,0.5,0.5,1.0657225887124278,0.6578525670408167,1.520097435354318,0.019401581781883247,0.00873963542541639,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,48,0.5,0.7,1.0920116241973987,0.7034839589742838,1.4214965206286323,0.033117081760734406,0.01223548959558293,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,48,0.5,1.0,1.1314451774248553,0.7377075029243841,1.3555508057541081,0.06007054665697329,0.017479270850832753,True,True,False,True,False,True
uniform bias=0.30 frac=0.75,48,0.75,0.3,1.0394335532274566,0.6654577990297279,1.502724893235983,0.00908886309794491,0.00800449044841249,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,48,0.75,0.5,1.0657225887124278,0.6996813429798282,1.4292220451972664,0.019401581781883247,0.013340817414020847,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,48,0.75,0.7,1.0920116241973987,0.7529179669022065,1.3281659409913988,0.033117081760734406,0.01867714437962916,True,True,False,True,False,False
uniform bias=0.30 frac=0.75,48,0.75,1.0,1.1314451774248553,0.7985493588356736,1.252270744363319,0.06007054665697329,0.026681634828041652,True,True,False,True,False,True
uniform bias=0.30 frac=1.00,48,1.0,0.3,1.0394335532274566,0.6882734949964615,1.4529108083773312,0.00908886309794491,0.0107164301914098,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,48,1.0,0.5,1.0657225887124278,0.7377075029243841,1.3555508057541081,0.019401581781883247,0.01786071698568304,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,48,1.0,0.7,1.0920116241973987,0.8061545908245846,1.2404568694164952,0.033117081760734406,0.025005003779956222,True,True,False,True,False,False
uniform bias=0.30 frac=1.00,48,1.0,1.0,1.1314451774248553,0.8707990627303297,1.1483705515995501,0.06007054665697329,0.035721433971366026,True,True,True,True,True,True
uniform bias=0.30 frac=0.10,49,0.1,0.3,1.0428200063714559,0.6122058890456469,1.6334374070770148,0.0037606991563924248,0.0010494121936022456,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,49,0.1,0.5,1.0713666772857597,0.6122058890456469,1.6334374070770148,0.012131104646586968,0.0017490203226704075,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,49,0.1,0.7,1.0999133482000638,0.6202612296909843,1.6122239342578328,0.025192128312194726,0.002448628451738575,True,True,False,True,False,False
uniform bias=0.30 frac=0.10,49,0.1,1.0,1.1427333545715197,0.6242889000136531,1.6018224895206852,0.05357857288950529,0.00349804064534082,True,True,False,True,False,True
uniform bias=0.30 frac=0.25,49,0.25,0.3,1.0428200063714559,0.6242889000136531,1.6018224895206852,0.0037606991563924248,0.00285941983615285,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,49,0.25,0.5,1.0713666772857597,0.6403995813043281,1.561525068400668,0.012131104646586968,0.004765699726921412,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,49,0.25,0.7,1.0999133482000638,0.6605379329176716,1.513917596803087,0.025192128312194726,0.006671979617689988,True,True,False,True,False,False
uniform bias=0.30 frac=0.25,49,0.25,1.0,1.1427333545715197,0.6685932735630091,1.4956776257572664,0.05357857288950529,0.00953139945384284,True,True,False,True,False,True
uniform bias=0.30 frac=0.50,49,0.5,0.3,1.0428200063714559,0.6444272516269967,1.5517655367231642,0.0037606991563924248,0.005573461311340826,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,49,0.5,0.5,1.0713666772857597,0.684703954853684,1.4604852110335662,0.012131104646586968,0.009289102185568034,True,True,False,True,False,False
uniform bias=0.30 frac=0.50,49,0.5,0.7,1.0999133482000638,0.7249806580803713,1.3793471437539235,0.025192128312194726,0.01300474305979527,True,True,False,True,False,False
