config,used_by,seed,interv_frac,bitwise_identical_to_R2,max_abs_diff_vs_R2,triggered,di_before_monitor,selected_alpha,selection_rule,n_qualifying,n_admissible,n_efficiency_rejections,n_reverse_rejections,di_after_monitor,n_routed,n_unpriv,R2,RMSE,DI,EOD,AOD,deposited_DI,abs_diff_R2routine_vs_deposited_DI
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,42,1.0,True,0.0,True,0.6862112246727631,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8635467097005559,468,468,0.7074845905950171,2.077424511415038,0.8652065527065528,0.010173832378801317,0.010525735719155258,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,43,1.0,True,0.0,True,0.6356860782023471,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.889960509483286,461,461,0.7214118420879734,2.105039094560898,0.8578182625390902,0.04157890777794504,0.034399797123347634,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,44,1.0,True,0.0,True,0.6165179450664324,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8527163785659098,443,443,0.704185528480182,2.130366951357846,0.8481810068770014,0.038007087611256374,0.001466974656692016,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,45,1.0,True,0.0,True,0.6419270833333334,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8485243055555556,480,480,0.7090370524364495,2.126136145054005,0.8199356913183279,0.003072548402179409,0.01325224990420458,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,46,1.0,True,0.0,True,0.6913117232306681,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8813213781537171,449,449,0.7147899819861988,2.1217458476444775,0.868608522229034,0.03790781142880195,0.0035231721171173763,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,47,1.0,True,0.0,True,0.5718523216984124,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8794694326810065,443,443,0.7064236452615713,2.0986233466164435,0.8819554641694418,0.013533834586466176,0.03705999177521928,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,48,1.0,True,0.0,True,0.6122211751073496,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8707990627303297,463,463,0.6769339494993629,2.2432880909768995,0.888842026496148,0.020205409802725338,0.06677682868958043,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,49,1.0,True,0.0,True,0.5960952077549719,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.910253492923133,438,438,0.7005013350845585,2.1638084352240283,0.9211414808283692,0.0030679493977728844,0.07167025289437516,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,50,1.0,True,0.0,True,0.6180689124580975,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8304116063087321,465,465,0.7371341316575082,2.0719230187989766,0.8420901850684696,0.025577880512090978,0.04364374119281364,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,51,1.0,True,0.0,True,0.6962640477877897,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8940195169819549,442,442,0.7188784490829665,2.0891369300703833,0.8946422934111032,0.0023529411764705577,0.035948997576558714,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,52,1.0,True,0.0,True,0.7000743815533748,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8375122969503563,426,426,0.7105690419225998,2.0684919001108995,0.8387959334957111,0.0255313079446583,0.011393104952721306,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,53,1.0,True,0.0,True,0.5824311784720074,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9027683266316116,424,424,0.689845086608502,2.2239650387411993,0.8942871307340119,0.024137634962543175,0.046839706969142206,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,54,1.0,True,0.0,True,0.6429274050757426,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.837497540822349,425,425,0.7150502988858465,2.1204427120042024,0.8076367389060888,0.023934599484007335,0.020349068100679962,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,55,1.0,True,0.0,True,0.6900826446280991,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8057851239669421,440,440,0.7022340891658541,2.1507097115172753,0.8401953418482344,0.005452635599694333,0.014725340282740612,,
structure=uniform bias=0.30 frac=1.00,bias-structure robustness,56,1.0,True,0.0,True,0.6535306345977603,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9048885709815141,462,462,0.6319223101160182,2.3876401045055444,0.9061118791253724,0.008054417407158843,0.04858957875814712,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,42,1.0,True,0.0,False,0.8746597908609081,,,,,,,0.8746597908609081,0,468,0.7357673013109968,1.9936308706309809,0.8663003663003663,0.03255641879393267,0.039947689760951005,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,43,1.0,True,0.0,False,0.8251603190972346,,,,,,,0.8251603190972346,0,461,0.7419248557322722,2.0514233522346332,0.8232672898369374,0.003583916083916061,0.03725191908207378,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,44,1.0,False,0.01818515251710906,True,0.7981652113139948,0.3,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7981652113139948,443,443,0.7298806241657267,2.0615994285077277,0.796747511116279,0.07091132668397315,0.06697431266578707,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,45,1.0,False,0.006961175032465405,True,0.7993119266055045,0.3,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8032110091743119,480,480,0.7088267175602218,2.145956955766709,0.8157582938388626,0.04136363636363638,0.055643133462282404,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,46,1.0,True,0.0,False,0.8804683189963425,,,,,,,0.8804683189963425,0,449,0.7303806865974298,2.0858023190740616,0.8546375312278356,0.10328316068601084,0.04166471510298229,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,47,1.0,True,0.0,True,0.7589926487798878,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8302792511514796,443,443,0.7579579869201825,1.921238801562084,0.824849216986456,0.04942726231386019,0.035367465061212605,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,48,1.0,True,0.0,True,0.7760681838451129,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8203000492456115,463,463,0.74080072507277,2.0267590749390925,0.8172548261543552,0.05504610876497462,0.03354685332585372,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,49,1.0,False,0.04265874479591503,True,0.7939144138683477,0.5,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8024972723966541,438,438,0.7470661018766971,2.004696714179605,0.7871237346085945,0.0820115611011244,0.05358213700043643,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,50,1.0,False,0.09287435008991096,True,0.7766303086563007,0.7,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7886400556973775,465,465,0.6960422979250931,2.2452957259985356,0.7774773034576009,0.05363673303535155,0.04440454354868218,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,51,1.0,True,0.0,False,0.8704236939531058,,,,,,,0.8704236939531058,0,442,0.7363434278740761,2.0459045116956798,0.8808035335743524,0.05518364062042724,0.028072147093880895,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,52,1.0,True,0.0,False,0.9043172075933864,,,,,,,0.9043172075933864,0,426,0.7151378369136309,2.0804652765043254,0.8939453453790471,0.02612015851436178,0.007475241494512029,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,53,1.0,True,0.0,True,0.7551739896846641,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8122510935561794,424,424,0.7187542970791321,2.128760137139224,0.8003238805408052,0.060601987422591264,0.035932809186757876,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,54,1.0,True,0.0,False,0.8046107722526621,,,,,,,0.8046107722526621,0,425,0.719336478679548,2.1206795011745707,0.8071592273272946,0.06831010678659333,0.02996248313598296,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,55,1.0,True,0.0,False,0.8760330578512396,,,,,,,0.8760330578512396,0,440,0.7123054095082056,2.1305981662090123,0.8536852757631977,0.027708703374777932,0.01586642412199661,,
structure=nonlinear bias=0.30 frac=1.00,bias-structure robustness,56,1.0,True,0.0,False,0.8338042213727771,,,,,,,0.8338042213727771,0,462,0.6865366521327774,2.227930857508419,0.8874323168994014,0.023694914960233904,0.012491540477141128,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,42,1.0,True,0.0,False,0.8689352778572109,,,,,,,0.8689352778572109,0,468,0.7282897114730004,2.0095397981136713,0.8771780705482363,0.04943049065420557,0.03919889160208764,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,43,1.0,True,0.0,False,0.8084268603225501,,,,,,,0.8084268603225501,0,461,0.7338296338140384,2.0666811695758467,0.7777478177230269,0.042339589698821456,0.051938289442194724,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,44,1.0,True,0.0,True,0.7645296156169522,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8191388738753059,443,443,0.726797948529315,2.0571624488586546,0.8119910652027466,0.06754805799333263,0.053915729401524615,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,45,1.0,True,0.0,True,0.7727272727272728,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.7959090909090909,480,480,0.6967540487882558,2.17530896056318,0.8352987421383649,0.03570120054872494,0.040338481893553824,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,46,1.0,True,0.0,False,0.8453914526736163,,,,,,,0.8453914526736163,0,449,0.7318686298645614,2.0620860348291115,0.8437110193529264,0.11176250933532483,0.05825274103161582,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,47,1.0,True,0.0,True,0.7153878354217933,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8642546682263282,443,443,0.751386055038215,1.9354354327681795,0.8614954353862442,0.0419274092615769,0.013613630098051374,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,48,1.0,True,0.0,True,0.7545650893383075,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8144512075397603,463,463,0.7381920652749782,2.02047185103722,0.8077114109616875,0.056733256682954925,0.024832932454939047,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,49,1.0,True,0.0,True,0.7656813266041815,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8294881038211968,438,438,0.7393571557219815,2.0133934975289716,0.8306330867728887,0.0656255641812602,0.021746375250036754,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,50,1.0,True,0.0,True,0.7498706227358978,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8093841642228738,465,465,0.7029652819129322,2.2063745350351573,0.8009363175784006,0.028366964842937437,0.0257833465519035,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,51,1.0,True,0.0,False,0.8763692109883046,,,,,,,0.8763692109883046,0,442,0.7381281451039196,2.0250262546710243,0.8670929910425709,0.05429219600725954,0.02875171849036913,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,52,1.0,True,0.0,False,0.8674844767529911,,,,,,,0.8674844767529911,0,426,0.7108024363261615,2.082055734222313,0.8736577883140427,0.022093090155917428,0.0191743658387582,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,53,1.0,True,0.0,True,0.7723543888433142,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8032485643970468,424,424,0.7338566338354806,2.0567579623145855,0.8256748217026271,0.03206917416508892,0.036236607284564654,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,54,1.0,True,0.0,True,0.7698209718670077,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8094117647058824,425,425,0.7184782205893208,2.113811560302516,0.8116769095697981,0.04124351746402244,0.015498807912339083,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,55,1.0,True,0.0,False,0.8058880621158201,,,,,,,0.8058880621158201,0,440,0.7178446152097415,2.0946635719186593,0.8130146940093653,0.043246625547510464,0.0424681245276579,,
structure=interaction bias=0.30 frac=1.00,bias-structure robustness,56,1.0,True,0.0,False,0.8114408277747662,,,,,,,0.8114408277747662,0,462,0.6834662092571608,2.2247978415888503,0.8557383055815657,0.033637914556481574,0.02327501545843691,,
5-fold CV fold=0 frac=1.00,agricultural CV,42,1.0,True,0.0,True,0.6474720541482926,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8962691860663864,597,597,0.6928298967738349,2.19228650265495,0.9135950586264656,0.026095147125155926,0.06834701560555903,,
5-fold CV fold=0 frac=1.00,agricultural CV,43,1.0,True,0.0,True,0.6551384372844615,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9045718790028575,597,597,0.70182718045967,2.1599408801755104,0.9050196267532951,0.010036084799278311,0.06327779898322541,,
5-fold CV fold=0 frac=1.00,agricultural CV,44,1.0,True,0.0,True,0.6284761364914985,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9084607660185167,597,597,0.7274544422463314,2.065034882307504,0.8470848867995893,0.00669293427790596,0.04441915483630729,,
5-fold CV fold=0 frac=1.00,agricultural CV,45,1.0,True,0.0,True,0.6322560348272666,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9215429941586103,597,597,0.7169325318522142,2.1045188421284062,0.8915197075637346,0.0032967178752421056,0.058662675746842655,,
5-fold CV fold=0 frac=1.00,agricultural CV,46,1.0,True,0.0,True,0.6284761364914985,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.9144178857956874,597,597,0.7091156817309805,2.1333788861709935,0.9093134517905431,0.02949136352781978,0.06960442973288503,,
5-fold CV fold=0 frac=1.00,agricultural CV,47,1.0,True,0.0,True,0.6628441352059442,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8858007988661255,597,597,0.6965195668320974,2.1790800559596484,0.887874534768606,0.012231685637719147,0.054534709123773895,,
5-fold CV fold=0 frac=1.00,agricultural CV,48,1.0,True,0.0,True,0.6705894511115991,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8790159021327718,597,597,0.680560971142027,2.2356397695490213,0.8909187492749288,0.023720448937355698,0.05534523320591689,,
5-fold CV fold=0 frac=1.00,agricultural CV,49,1.0,True,0.0,True,0.6436535117199587,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8921337046165008,597,597,0.7261763210671074,2.069871280494043,0.8688577037072585,0.005671416063042334,0.050139426723081304,,
5-fold CV fold=0 frac=1.00,agricultural CV,50,1.0,True,0.0,True,0.6551384372844615,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.898561434624101,597,597,0.5774398679052356,2.571296140847057,0.9574415286308083,0.011873490939000697,0.07260609462183487,,
5-fold CV fold=0 frac=1.00,agricultural CV,51,1.0,True,0.0,True,0.6436535117199587,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.913089865463197,597,597,0.7075599938968391,2.139076075321532,0.9057301016392246,0.03066544615139699,0.06821792801760351,,
5-fold CV fold=1 frac=1.00,agricultural CV,42,1.0,True,0.0,True,0.698014499649132,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8443232157327929,597,597,0.7050550759120695,2.107829004111297,0.8491899272271722,0.022753456221198176,0.005757386900672443,,
5-fold CV fold=1 frac=1.00,agricultural CV,43,1.0,True,0.0,True,0.6822823796401363,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8611919814124386,597,597,0.7140829372011395,2.0753194188250266,0.8930890750953305,0.0037853851217906076,0.03327707720939482,,
5-fold CV fold=1 frac=1.00,agricultural CV,44,1.0,True,0.0,True,0.6744770614117347,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8317542237140227,597,597,0.7233815952794094,2.0412934833938277,0.8138676693621096,0.01456550362080311,0.004317435199796056,,
5-fold CV fold=1 frac=1.00,agricultural CV,45,1.0,True,0.0,True,0.6901280876135746,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8238974085606992,597,597,0.7320199061360384,2.009167666229111,0.8137322082784689,0.009504608294930827,0.0012699796914280859,,
5-fold CV fold=1 frac=1.00,agricultural CV,46,1.0,True,0.0,True,0.678374691326046,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.860082197931237,597,597,0.7290543931968401,2.0202539740928254,0.8675403990030217,0.005102040816326481,0.023315637617768212,,
5-fold CV fold=1 frac=1.00,agricultural CV,47,1.0,True,0.0,True,0.6822823796401363,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8520948830172368,597,597,0.7145354057614511,2.073676654701162,0.8895310905361156,0.0035796576695193982,0.03093379428416279,,
5-fold CV fold=1 frac=1.00,agricultural CV,48,1.0,True,0.0,True,0.6822823796401363,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8399654184903009,597,597,0.7308359997744678,2.0136009152876966,0.8449399057141378,0.0018926925608953038,0.01301692750896219,,
5-fold CV fold=1 frac=1.00,agricultural CV,49,1.0,True,0.0,True,0.678374691326046,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8328260719404583,597,597,0.7328331890692341,2.0061165750225456,0.838882988827298,0.00041145490454241873,0.011075060953096544,,
5-fold CV fold=1 frac=1.00,agricultural CV,50,1.0,True,0.0,True,0.6901280876135746,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8360582559195288,597,597,0.7301925095068696,2.016006435877769,0.8358545303838781,0.007200460829493105,0.00830546830441875,,
5-fold CV fold=1 frac=1.00,agricultural CV,51,1.0,True,0.0,True,0.6901280876135746,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8421386795989434,597,597,0.7249019975843892,2.035675882295422,0.8559315188463468,0.0108212639894667,0.01597518763300526,,
5-fold CV fold=2 frac=1.00,agricultural CV,42,1.0,True,0.0,True,0.6337682690014649,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8729261063605083,596,596,0.699405823296694,2.144926301421302,0.8766728167777177,0.023188986901897857,0.03473246658892207,,
5-fold CV fold=2 frac=1.00,agricultural CV,43,1.0,True,0.0,True,0.6451930064549224,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8732612319924763,596,596,0.7183321086545572,2.0763031576946958,0.8733634063153263,0.04988639401229622,0.04017518723813833,,
5-fold CV fold=2 frac=1.00,agricultural CV,44,1.0,True,0.0,True,0.6299793298798071,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8658483680812514,596,596,0.7230892787580792,2.058694852281344,0.8675741087213994,0.03953933885770289,0.03802363768281969,,
5-fold CV fold=2 frac=1.00,agricultural CV,45,1.0,True,0.0,True,0.6490206820983426,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8713703602246269,596,596,0.6728860438857021,2.237544235331725,0.8847338420520364,0.014156197095250733,0.031559173028699844,,
5-fold CV fold=2 frac=1.00,agricultural CV,46,1.0,True,0.0,True,0.6337682690014649,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.857978741525568,596,596,0.7264405647682173,2.0461993501867486,0.8602638884008574,0.03996257685110938,0.03735003079429705,,
5-fold CV fold=2 frac=1.00,agricultural CV,47,1.0,True,0.0,True,0.6337682690014649,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8789050522944843,596,596,0.7243696350343594,2.0539299287758417,0.8654852965435808,0.040396952686447496,0.03829981944456684,,
5-fold CV fold=2 frac=1.00,agricultural CV,48,1.0,True,0.0,True,0.6490206820983426,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8443278318038625,596,596,0.7037273513817413,2.129452088775966,0.8553451581975071,0.020605007573732514,0.022604091088453557,,
5-fold CV fold=2 frac=1.00,agricultural CV,49,1.0,True,0.0,True,0.6337682690014649,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8729261063605083,596,596,0.7193917292365493,2.0723940031729464,0.8700718356885098,0.05290474917579968,0.03872343685896211,,
5-fold CV fold=2 frac=1.00,agricultural CV,50,1.0,True,0.0,True,0.6528581346910437,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8604489701457995,596,596,0.6867366930689349,2.1896608691875565,0.863220557138917,0.013721821259912614,0.019345648114693775,,
5-fold CV fold=2 frac=1.00,agricultural CV,51,1.0,True,0.0,True,0.6261999830090902,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8766799762127263,596,596,0.7203697152133753,2.0687794602071867,0.8913477235624886,0.0636527666399358,0.05633798283156741,,
5-fold CV fold=3 frac=1.00,agricultural CV,42,1.0,True,0.0,True,0.6451930064549224,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8402513572436198,596,596,0.7298749907531961,2.0525026445813013,0.8391823351606127,0.008878245854103572,0.021208503710483245,,
5-fold CV fold=3 frac=1.00,agricultural CV,43,1.0,True,0.0,True,0.6299793298798071,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8449485798861868,596,596,0.7144810342384293,2.110176629655225,0.8017314308273645,0.02561930516187194,0.007904102265630465,,
5-fold CV fold=3 frac=1.00,agricultural CV,44,1.0,True,0.0,True,0.6413750704441825,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8571648137711972,596,596,0.73272583120251,2.0416430835313846,0.8371765074556706,0.007260070157147691,0.02216533908083229,,
5-fold CV fold=3 frac=1.00,agricultural CV,45,1.0,True,0.0,True,0.6037233145593741,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8996661158139694,596,596,0.6949261329642158,2.1812418998510794,0.9010429240500217,0.01953214087902777,0.048395331612360565,,
5-fold CV fold=3 frac=1.00,agricultural CV,46,1.0,True,0.0,True,0.6261999830090902,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8826437855747176,596,596,0.6925710208071898,2.1896450992974357,0.9019463885275599,0.015720196787541107,0.04739151488955752,,
5-fold CV fold=3 frac=1.00,agricultural CV,47,1.0,True,0.0,True,0.637566836939188,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8590689305236946,596,596,0.731261006057397,2.04723016230562,0.855524468322491,0.009486419270409052,0.03282195458716419,,
5-fold CV fold=3 frac=1.00,agricultural CV,48,1.0,True,0.0,True,0.6528581346910437,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8393890303170563,596,596,0.7283686441717786,2.0582175578628346,0.8441025728490658,0.0058753896110947945,0.02409114730160089,,
5-fold CV fold=3 frac=1.00,agricultural CV,49,1.0,True,0.0,True,0.637566836939188,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8560756589887688,596,596,0.7264262929364621,2.0655632858988686,0.8603959224384224,0.002671618935913722,0.03097933499246057,,
5-fold CV fold=3 frac=1.00,agricultural CV,50,1.0,True,0.0,True,0.6528581346910437,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8604489701457995,596,596,0.6726874130897877,2.2593456705676234,0.875977147420638,0.004745924695098713,0.027648981581590376,,
5-fold CV fold=3 frac=1.00,agricultural CV,51,1.0,True,0.0,True,0.6149191330179339,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8822752778083398,596,596,0.7288704720423115,2.056315442367136,0.8255829376342946,0.008644750703200477,0.01699803977416424,,
5-fold CV fold=4 frac=1.00,agricultural CV,42,1.0,True,0.0,True,0.637566836939188,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8321294867093627,596,596,0.7409697908154345,2.06256646872304,0.8301352991575038,0.036268655824322926,0.0312498268346606,,
5-fold CV fold=4 frac=1.00,agricultural CV,43,1.0,True,0.0,True,0.6299793298798071,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8359915278025876,596,596,0.7237660507838497,2.129959134823665,0.8232859296928126,0.04797169275642976,0.0370513259182033,,
5-fold CV fold=4 frac=1.00,agricultural CV,44,1.0,True,0.0,True,0.637566836939188,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8470958443839915,596,596,0.7379954033966845,2.0743746682747584,0.845954242789413,0.031218060212662935,0.03795935752487281,,
5-fold CV fold=4 frac=1.00,agricultural CV,45,1.0,True,0.0,True,0.6413750704441825,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8301910958553205,596,596,0.7426511776978166,2.0558614240107143,0.8269004245993699,0.04203649578320101,0.03332718427111424,,
5-fold CV fold=4 frac=1.00,agricultural CV,46,1.0,True,0.0,True,0.6337682690014649,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.857978741525568,596,596,0.6770874134672593,2.3029008053018356,0.8609953606715981,0.0006395428762694388,0.02330784598368779,,
5-fold CV fold=4 frac=1.00,agricultural CV,47,1.0,True,0.0,True,0.6261999830090902,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8468609294027696,596,596,0.7404686971886345,2.0645605209873046,0.8475380787557727,0.040022234574763726,0.04181539978018116,,
5-fold CV fold=4 frac=1.00,agricultural CV,48,1.0,True,0.0,True,0.6490206820983426,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8262994795233529,596,596,0.714494656307046,2.1654086414277605,0.8322549531808866,0.00035264513738209047,0.016694798323988208,,
5-fold CV fold=4 frac=1.00,agricultural CV,49,1.0,True,0.0,True,0.6528581346910437,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.833371904651701,596,596,0.7303312220261788,2.104495873587491,0.8235882748744846,0.014219369183596675,0.022351007271003184,,
5-fold CV fold=4 frac=1.00,agricultural CV,50,1.0,True,0.0,True,0.637566836939188,1.0,target met; minimum deviation (practicality),1.0,4.0,0.0,0.0,0.8650554735935462,596,596,0.6660702060658763,2.3418567699867,0.8712880389813368,0.009138888390802569,0.030456558785638327,,
5-fold CV fold=4 frac=1.00,agricultural CV,51,1.0,True,0.0,True,0.6451930064549224,1.0,target not reachable; largest admissible DI,0.0,4.0,0.0,0.0,0.8312486641302953,596,596,0.7402131644087026,2.065576647151512,0.8422110463777868,0.034391866449102526,0.036117848800170146,,
