Exp,bias,seed,model,R2,RMSE,DI,EOD,AOD
BiasSens,0.4,64,LR,0.7429473183004344,1.9933347314449124,0.4641776855932936,0.20072829131652659,0.15147326909296813
BiasSens,0.4,64,DL,0.7363152559913811,2.018885394480841,0.4932330827067669,0.18061624649859942,0.12828665634411188
BiasSens,0.4,64,Debiased-HITL,0.6951203551158927,2.1708678121924683,0.515566372578846,0.15333333333333343,0.08512820512820518
BiasSens,0.4,64,FE-HITL,0.6672120808423394,2.2680516500685113,0.8440320454314978,0.033333333333333326,0.08666666666666666
BiasSens,0.4,65,LR,0.7662501110270316,1.9713488845502063,0.5163986620506927,0.16470252369532945,0.11525605792842111
BiasSens,0.4,65,DL,0.7569874169460724,2.010028270454115,0.5234353813240125,0.14565490464771047,0.10232319295480354
BiasSens,0.4,65,Debiased-HITL,0.7581418255085082,2.0052483613536656,0.5755760613520837,0.09826424574626014,0.08143233818189531
BiasSens,0.4,65,FE-HITL,0.6937902160484337,2.2563024572525934,0.8785108304847594,0.06000913554870391,0.0970194209587374
BiasSens,0.4,66,LR,0.7317949052675159,2.028030156990559,0.45814527618571166,0.2470528500154533,0.17518771364304786
BiasSens,0.4,66,DL,0.725636199245435,2.0511824986047698,0.4767758557232242,0.21109099739502846,0.16585723675385883
BiasSens,0.4,66,Debiased-HITL,0.7272560143369693,2.0451185520053623,0.5560931959036224,0.13828425096030728,0.09762825659682607
BiasSens,0.4,66,FE-HITL,0.6568218804577373,2.2940384467199166,0.8716070659198621,0.06594110115236873,0.09333459367553981
BiasSens,0.4,67,LR,0.7507622600808554,1.964497568509888,0.4716694239838542,0.19495890728093523,0.16739891153662043
BiasSens,0.4,67,DL,0.7389916374005377,2.0103506028503713,0.4812294517929505,0.20895551182621452,0.17987878496879733
BiasSens,0.4,67,Debiased-HITL,0.7497274273402241,1.9685716316915205,0.5494352008659671,0.14714280202183894,0.1160787994505213
BiasSens,0.4,67,FE-HITL,0.6831015338197409,2.2151577628721077,0.9157253347766119,0.06758112435852914,0.10413038596188498
BiasSens,0.4,68,LR,0.7453794933710385,2.03829661012152,0.5595238095238095,0.13182562118732333,0.09744082918943824
BiasSens,0.4,68,DL,0.7429375163635927,2.048047584433392,0.561675272518646,0.12914744829638447,0.08223441179820398
BiasSens,0.4,68,Debiased-HITL,0.7421763282467387,2.051077581490006,0.6190350413805247,0.07543520309477747,0.059781157308217966
BiasSens,0.4,68,FE-HITL,0.696015828809721,2.2271331292515426,0.8658654692727592,0.015473887814313358,0.07217857845774613
BiasSens,0.4,69,LR,0.7315440383334222,2.061540823257291,0.510642900713546,0.22139345119782405,0.158852921182411
BiasSens,0.4,69,DL,0.722042396824533,2.097706345157327,0.5455318522336137,0.1902709488440213,0.12916842096478104
BiasSens,0.4,69,Debiased-HITL,0.7225695027895219,2.095716404572252,0.6288059040794588,0.12234543362276384,0.08624861097562152
BiasSens,0.4,69,FE-HITL,0.6531000232677591,2.3434600168478146,0.912313768346498,0.029553300554451267,0.08248426126762522
BiasSens,0.4,70,LR,0.7446053171820094,2.0199730672433884,0.5008777891040888,0.19870878287620786,0.15235270895183367
BiasSens,0.4,70,DL,0.7411573936682115,2.033562550296977,0.5210614580250568,0.17511590623510553,0.1410999041667258
BiasSens,0.4,70,Debiased-HITL,0.7334161425324366,2.063747581266688,0.6073640602141128,0.11736860349235234,0.09027853684982368
BiasSens,0.4,70,FE-HITL,0.6577957803493741,2.3382036468436627,0.840126334787186,0.032291260453225945,0.05721575498455715
BiasSens,0.4,71,LR,0.755042528901958,2.008437818710122,0.49818947368421046,0.19562015123244614,0.14711107313170496
BiasSens,0.4,71,DL,0.7492255996982929,2.0321447794381142,0.45863446985800527,0.2395604875227776,0.17455830583725931
BiasSens,0.4,71,Debiased-HITL,0.7444308536146995,2.0514798556929215,0.5537149047576059,0.16709766822700145,0.09935333591199519
BiasSens,0.4,71,FE-HITL,0.7006929215770497,2.2200949016485647,0.8521711654780174,0.0028369722958744292,0.06812223517452527
